MAG,time,reg,genes,total_genes,rel_genes,taxonomy,phylum,family,timef,maxtime,response_type
12C16O_0h_50_P13_coass_bin.12,24,down,3,72,0.041666666666666664,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SCGC-AG-212-J23;s__,p__Proteobacteria,f__SG8,24,72,late
12C16O_0h_50_P13_coass_bin.12,24,none,58,72,0.8055555555555556,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SCGC-AG-212-J23;s__,p__Proteobacteria,f__SG8,24,72,late
12C16O_0h_50_P13_coass_bin.12,24,up,11,72,0.1527777777777778,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SCGC-AG-212-J23;s__,p__Proteobacteria,f__SG8,24,72,late
12C16O_0h_50_P13_coass_bin.12,3,down,3,120,0.025,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SCGC-AG-212-J23;s__,p__Proteobacteria,f__SG8,3,72,late
12C16O_0h_50_P13_coass_bin.12,3,none,116,120,0.9666666666666667,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SCGC-AG-212-J23;s__,p__Proteobacteria,f__SG8,3,72,late
12C16O_0h_50_P13_coass_bin.12,3,up,1,120,0.008333333333333333,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SCGC-AG-212-J23;s__,p__Proteobacteria,f__SG8,3,72,late
12C16O_0h_50_P13_coass_bin.12,48,down,2,90,0.022222222222222223,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SCGC-AG-212-J23;s__,p__Proteobacteria,f__SG8,48,72,late
12C16O_0h_50_P13_coass_bin.12,48,none,62,90,0.6888888888888889,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SCGC-AG-212-J23;s__,p__Proteobacteria,f__SG8,48,72,late
12C16O_0h_50_P13_coass_bin.12,48,up,26,90,0.28888888888888886,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SCGC-AG-212-J23;s__,p__Proteobacteria,f__SG8,48,72,late
12C16O_0h_50_P13_coass_bin.12,72,none,51,92,0.5543478260869565,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SCGC-AG-212-J23;s__,p__Proteobacteria,f__SG8,72,72,late
12C16O_0h_50_P13_coass_bin.12,72,up,41,92,0.44565217391304346,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-39;g__SCGC-AG-212-J23;s__,p__Proteobacteria,f__SG8,72,72,late
12C16O_0h_50_P13_coass_bin.4,0,none,50,50,1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,0,24,mid
12C16O_0h_50_P13_coass_bin.4,168,none,27,33,0.8181818181818182,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,168,24,mid
12C16O_0h_50_P13_coass_bin.4,168,up,6,33,0.18181818181818182,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,168,24,mid
12C16O_0h_50_P13_coass_bin.4,24,none,11,20,0.55,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,24,24,mid
12C16O_0h_50_P13_coass_bin.4,24,up,9,20,0.45,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,24,24,mid
12C16O_0h_50_P13_coass_bin.4,3,down,1,32,0.03125,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,3,24,mid
12C16O_0h_50_P13_coass_bin.4,3,none,17,32,0.53125,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,3,24,mid
12C16O_0h_50_P13_coass_bin.4,3,up,14,32,0.4375,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,3,24,mid
12C16O_0h_50_P13_coass_bin.4,48,none,17,22,0.7727272727272727,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,48,24,mid
12C16O_0h_50_P13_coass_bin.4,48,up,5,22,0.22727272727272727,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,48,24,mid
12C16O_0h_50_P13_coass_bin.4,72,none,16,22,0.7272727272727273,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,72,24,mid
12C16O_0h_50_P13_coass_bin.4,72,up,6,22,0.2727272727272727,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,72,24,mid
12C16O_0h_50_unf_bin.17,0,none,28,28,1,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__;f__;g__;s__,p__Actinobacteriota,f__,0,168,late
12C16O_0h_50_unf_bin.17,168,down,2,29,0.06896551724137931,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__;f__;g__;s__,p__Actinobacteriota,f__,168,168,late
12C16O_0h_50_unf_bin.17,168,none,18,29,0.6206896551724138,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__;f__;g__;s__,p__Actinobacteriota,f__,168,168,late
12C16O_0h_50_unf_bin.17,168,up,9,29,0.3103448275862069,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__;f__;g__;s__,p__Actinobacteriota,f__,168,168,late
12C16O_0h_50_unf_bin.17,24,down,1,22,0.045454545454545456,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__;f__;g__;s__,p__Actinobacteriota,f__,24,168,late
12C16O_0h_50_unf_bin.17,24,none,18,22,0.8181818181818182,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__;f__;g__;s__,p__Actinobacteriota,f__,24,168,late
12C16O_0h_50_unf_bin.17,24,up,3,22,0.13636363636363635,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__;f__;g__;s__,p__Actinobacteriota,f__,24,168,late
12C16O_0h_50_unf_bin.17,3,down,4,28,0.14285714285714285,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__;f__;g__;s__,p__Actinobacteriota,f__,3,168,late
12C16O_0h_50_unf_bin.17,3,none,22,28,0.7857142857142857,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__;f__;g__;s__,p__Actinobacteriota,f__,3,168,late
12C16O_0h_50_unf_bin.17,3,up,2,28,0.07142857142857142,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__;f__;g__;s__,p__Actinobacteriota,f__,3,168,late
12C16O_0h_50_unf_bin.17,48,down,1,24,0.041666666666666664,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__;f__;g__;s__,p__Actinobacteriota,f__,48,168,late
12C16O_0h_50_unf_bin.17,48,none,18,24,0.75,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__;f__;g__;s__,p__Actinobacteriota,f__,48,168,late
12C16O_0h_50_unf_bin.17,48,up,5,24,0.20833333333333334,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__;f__;g__;s__,p__Actinobacteriota,f__,48,168,late
12C16O_0h_50_unf_bin.17,72,none,20,24,0.8333333333333334,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__;f__;g__;s__,p__Actinobacteriota,f__,72,168,late
12C16O_0h_50_unf_bin.17,72,up,4,24,0.16666666666666666,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__;f__;g__;s__,p__Actinobacteriota,f__,72,168,late
12C16O_0h_50_unf_bin.25,0,none,19,19,1,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9;s__,p__Actinobacteriota,f__Gaiellaceae,0,168,late
12C16O_0h_50_unf_bin.25,168,none,13,23,0.5652173913043478,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9;s__,p__Actinobacteriota,f__Gaiellaceae,168,168,late
12C16O_0h_50_unf_bin.25,168,up,10,23,0.43478260869565216,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9;s__,p__Actinobacteriota,f__Gaiellaceae,168,168,late
12C16O_0h_50_unf_bin.25,24,none,14,16,0.875,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9;s__,p__Actinobacteriota,f__Gaiellaceae,24,168,late
12C16O_0h_50_unf_bin.25,24,up,2,16,0.125,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9;s__,p__Actinobacteriota,f__Gaiellaceae,24,168,late
12C16O_0h_50_unf_bin.25,3,none,22,22,1,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9;s__,p__Actinobacteriota,f__Gaiellaceae,3,168,late
12C16O_0h_50_unf_bin.25,48,none,11,19,0.5789473684210527,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9;s__,p__Actinobacteriota,f__Gaiellaceae,48,168,late
12C16O_0h_50_unf_bin.25,48,up,8,19,0.42105263157894735,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9;s__,p__Actinobacteriota,f__Gaiellaceae,48,168,late
12C16O_0h_50_unf_bin.25,72,none,19,22,0.8636363636363636,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9;s__,p__Actinobacteriota,f__Gaiellaceae,72,168,late
12C16O_0h_50_unf_bin.25,72,up,3,22,0.13636363636363635,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9;s__,p__Actinobacteriota,f__Gaiellaceae,72,168,late
12C16O_0h_50_unf_bin.34,0,none,30,30,1,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9;s__,p__Actinobacteriota,f__Gaiellaceae,0,48,mid
12C16O_0h_50_unf_bin.34,168,none,21,32,0.65625,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9;s__,p__Actinobacteriota,f__Gaiellaceae,168,48,mid
12C16O_0h_50_unf_bin.34,168,up,11,32,0.34375,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9;s__,p__Actinobacteriota,f__Gaiellaceae,168,48,mid
12C16O_0h_50_unf_bin.34,24,none,11,17,0.6470588235294118,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9;s__,p__Actinobacteriota,f__Gaiellaceae,24,48,mid
12C16O_0h_50_unf_bin.34,24,up,6,17,0.35294117647058826,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9;s__,p__Actinobacteriota,f__Gaiellaceae,24,48,mid
12C16O_0h_50_unf_bin.34,3,none,27,32,0.84375,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9;s__,p__Actinobacteriota,f__Gaiellaceae,3,48,mid
12C16O_0h_50_unf_bin.34,3,up,5,32,0.15625,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9;s__,p__Actinobacteriota,f__Gaiellaceae,3,48,mid
12C16O_0h_50_unf_bin.34,48,none,9,20,0.45,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9;s__,p__Actinobacteriota,f__Gaiellaceae,48,48,mid
12C16O_0h_50_unf_bin.34,48,up,11,20,0.55,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9;s__,p__Actinobacteriota,f__Gaiellaceae,48,48,mid
12C16O_0h_50_unf_bin.34,72,none,10,20,0.5,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9;s__,p__Actinobacteriota,f__Gaiellaceae,72,48,mid
12C16O_0h_50_unf_bin.34,72,up,10,20,0.5,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9;s__,p__Actinobacteriota,f__Gaiellaceae,72,48,mid
12C16O_168h_100_P08_coass_bin.1,0,none,26,26,1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,0,24,mid
12C16O_168h_100_P08_coass_bin.1,168,none,24,26,0.9230769230769231,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,168,24,mid
12C16O_168h_100_P08_coass_bin.1,168,up,2,26,0.07692307692307693,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,168,24,mid
12C16O_168h_100_P08_coass_bin.1,24,down,2,14,0.14285714285714285,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,24,24,mid
12C16O_168h_100_P08_coass_bin.1,24,none,7,14,0.5,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,24,24,mid
12C16O_168h_100_P08_coass_bin.1,24,up,5,14,0.35714285714285715,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,24,24,mid
12C16O_168h_100_P08_coass_bin.1,3,none,19,24,0.7916666666666666,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,3,24,mid
12C16O_168h_100_P08_coass_bin.1,3,up,5,24,0.20833333333333334,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,3,24,mid
12C16O_168h_100_P08_coass_bin.1,48,none,11,17,0.6470588235294118,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,48,24,mid
12C16O_168h_100_P08_coass_bin.1,48,up,6,17,0.35294117647058826,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,48,24,mid
12C16O_168h_100_P08_coass_bin.1,72,none,12,18,0.6666666666666666,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,72,24,mid
12C16O_168h_100_P08_coass_bin.1,72,up,6,18,0.3333333333333333,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,72,24,mid
12C16O_168h_100_P08_coass_bin.11,0,none,44,44,1,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__,p__Actinobacteriota,f__Gaiellaceae,0,48,mid
12C16O_168h_100_P08_coass_bin.11,168,none,33,46,0.717391304347826,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__,p__Actinobacteriota,f__Gaiellaceae,168,48,mid
12C16O_168h_100_P08_coass_bin.11,168,up,13,46,0.2826086956521739,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__,p__Actinobacteriota,f__Gaiellaceae,168,48,mid
12C16O_168h_100_P08_coass_bin.11,24,none,17,30,0.5666666666666667,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__,p__Actinobacteriota,f__Gaiellaceae,24,48,mid
12C16O_168h_100_P08_coass_bin.11,24,up,13,30,0.43333333333333335,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__,p__Actinobacteriota,f__Gaiellaceae,24,48,mid
12C16O_168h_100_P08_coass_bin.11,3,none,36,44,0.8181818181818182,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__,p__Actinobacteriota,f__Gaiellaceae,3,48,mid
12C16O_168h_100_P08_coass_bin.11,3,up,8,44,0.18181818181818182,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__,p__Actinobacteriota,f__Gaiellaceae,3,48,mid
12C16O_168h_100_P08_coass_bin.11,48,none,15,34,0.4411764705882353,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__,p__Actinobacteriota,f__Gaiellaceae,48,48,mid
12C16O_168h_100_P08_coass_bin.11,48,up,19,34,0.5588235294117647,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__,p__Actinobacteriota,f__Gaiellaceae,48,48,mid
12C16O_168h_100_P08_coass_bin.11,72,none,23,36,0.6388888888888888,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__,p__Actinobacteriota,f__Gaiellaceae,72,48,mid
12C16O_168h_100_P08_coass_bin.11,72,up,13,36,0.3611111111111111,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__,p__Actinobacteriota,f__Gaiellaceae,72,48,mid
12C16O_168h_100_P08_coass_bin.27,0,none,41,41,1,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__AC-32;s__,p__Actinobacteriota,f__Gaiellaceae,0,60,mid
12C16O_168h_100_P08_coass_bin.27,168,down,4,46,0.08695652173913043,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__AC-32;s__,p__Actinobacteriota,f__Gaiellaceae,168,60,mid
12C16O_168h_100_P08_coass_bin.27,168,none,34,46,0.7391304347826086,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__AC-32;s__,p__Actinobacteriota,f__Gaiellaceae,168,60,mid
12C16O_168h_100_P08_coass_bin.27,168,up,8,46,0.17391304347826086,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__AC-32;s__,p__Actinobacteriota,f__Gaiellaceae,168,60,mid
12C16O_168h_100_P08_coass_bin.27,24,down,4,34,0.11764705882352941,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__AC-32;s__,p__Actinobacteriota,f__Gaiellaceae,24,60,mid
12C16O_168h_100_P08_coass_bin.27,24,none,19,34,0.5588235294117647,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__AC-32;s__,p__Actinobacteriota,f__Gaiellaceae,24,60,mid
12C16O_168h_100_P08_coass_bin.27,24,up,11,34,0.3235294117647059,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__AC-32;s__,p__Actinobacteriota,f__Gaiellaceae,24,60,mid
12C16O_168h_100_P08_coass_bin.27,3,down,1,46,0.021739130434782608,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__AC-32;s__,p__Actinobacteriota,f__Gaiellaceae,3,60,mid
12C16O_168h_100_P08_coass_bin.27,3,none,34,46,0.7391304347826086,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__AC-32;s__,p__Actinobacteriota,f__Gaiellaceae,3,60,mid
12C16O_168h_100_P08_coass_bin.27,3,up,11,46,0.2391304347826087,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__AC-32;s__,p__Actinobacteriota,f__Gaiellaceae,3,60,mid
12C16O_168h_100_P08_coass_bin.27,48,down,4,36,0.1111111111111111,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__AC-32;s__,p__Actinobacteriota,f__Gaiellaceae,48,60,mid
12C16O_168h_100_P08_coass_bin.27,48,none,20,36,0.5555555555555556,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__AC-32;s__,p__Actinobacteriota,f__Gaiellaceae,48,60,mid
12C16O_168h_100_P08_coass_bin.27,48,up,12,36,0.3333333333333333,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__AC-32;s__,p__Actinobacteriota,f__Gaiellaceae,48,60,mid
12C16O_168h_100_P08_coass_bin.27,72,down,2,36,0.05555555555555555,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__AC-32;s__,p__Actinobacteriota,f__Gaiellaceae,72,60,mid
12C16O_168h_100_P08_coass_bin.27,72,none,22,36,0.6111111111111112,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__AC-32;s__,p__Actinobacteriota,f__Gaiellaceae,72,60,mid
12C16O_168h_100_P08_coass_bin.27,72,up,12,36,0.3333333333333333,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__AC-32;s__,p__Actinobacteriota,f__Gaiellaceae,72,60,mid
12C16O_168h_100_P08_coass_bin.31,0,none,247,247,1,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__;s__,p__Gemmatimonadota,f__Longimicrobiaceae,0,72,late
12C16O_168h_100_P08_coass_bin.31,168,none,111,196,0.5663265306122449,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__;s__,p__Gemmatimonadota,f__Longimicrobiaceae,168,72,late
12C16O_168h_100_P08_coass_bin.31,168,up,85,196,0.4336734693877551,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__;s__,p__Gemmatimonadota,f__Longimicrobiaceae,168,72,late
12C16O_168h_100_P08_coass_bin.31,24,none,66,109,0.6055045871559633,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__;s__,p__Gemmatimonadota,f__Longimicrobiaceae,24,72,late
12C16O_168h_100_P08_coass_bin.31,24,up,43,109,0.3944954128440367,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__;s__,p__Gemmatimonadota,f__Longimicrobiaceae,24,72,late
12C16O_168h_100_P08_coass_bin.31,3,down,1,190,0.005263157894736842,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__;s__,p__Gemmatimonadota,f__Longimicrobiaceae,3,72,late
12C16O_168h_100_P08_coass_bin.31,3,none,160,190,0.8421052631578947,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__;s__,p__Gemmatimonadota,f__Longimicrobiaceae,3,72,late
12C16O_168h_100_P08_coass_bin.31,3,up,29,190,0.15263157894736842,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__;s__,p__Gemmatimonadota,f__Longimicrobiaceae,3,72,late
12C16O_168h_100_P08_coass_bin.31,48,none,55,133,0.41353383458646614,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__;s__,p__Gemmatimonadota,f__Longimicrobiaceae,48,72,late
12C16O_168h_100_P08_coass_bin.31,48,up,78,133,0.5864661654135338,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__;s__,p__Gemmatimonadota,f__Longimicrobiaceae,48,72,late
12C16O_168h_100_P08_coass_bin.31,72,none,53,140,0.37857142857142856,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__;s__,p__Gemmatimonadota,f__Longimicrobiaceae,72,72,late
12C16O_168h_100_P08_coass_bin.31,72,up,87,140,0.6214285714285714,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Longimicrobiaceae;g__;s__,p__Gemmatimonadota,f__Longimicrobiaceae,72,72,late
12C16O_168h_100_P14_coass_bin.3,0,none,36,36,1,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__AC-32;s__,p__Actinobacteriota,f__Gaiellaceae,0,24,mid
12C16O_168h_100_P14_coass_bin.3,168,down,2,40,0.05,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__AC-32;s__,p__Actinobacteriota,f__Gaiellaceae,168,24,mid
